timestamp,underlying,maturity,strike,side,lots_change,synthetic_lots_before,synthetic_lots_after,mult,trade_price,combined_delta_lots,threshold_lots,universal_mid,universal_spot
2026-05-19T15:12:24,NIFTY,19-May-26,23700,SELL,-22.0,-26.0,-48,65.0,23624.99978013728,21.544420491067612,1.3,23625.17522037573,23625.10596330871
2026-05-19T15:12:25,NIFTY,19-May-26,23700,BUY,22.0,-48.0,-26,65.0,23624.74977979464,-22.32970561147621,1.3,23624.874707002506,23624.805573330494
2026-05-19T15:13:03,NIFTY,19-May-26,23700,SELL,-22.0,-26.0,-48,65.0,23625.199792082774,21.733464761942148,1.3,23625.200417502238,23625.13474808418
2026-05-19T15:13:08,NIFTY,19-May-26,23700,BUY,22.0,-48.0,-26,65.0,23624.949792971398,-22.315948740565567,1.3,23624.749930346807,23624.684760654127
2026-05-19T15:13:11,NIFTY,19-May-26,23700,SELL,-22.0,-26.0,-48,65.0,23624.999793875886,21.630390980415317,1.3,23625.149794288132,23625.084864958528
2026-05-19T15:13:12,NIFTY,19-May-26,23700,BUY,22.0,-48.0,-26,65.0,23624.849793845,-22.390152763047755,1.3,23624.92486263191,23624.860053808283
2026-05-19T15:13:15,NIFTY,19-May-26,23700,SELL,-21.0,-26.0,-47,65.0,23625.049795180756,21.42659811831187,5.0,23625.32479593226,23625.260234118843
2026-05-19T15:13:24,NIFTY,19-May-26,23700,BUY,21.0,-47.0,-26,65.0,23624.649796840964,-21.365624962891147,5.0,23624.699931786017,23624.636234926726
2026-05-19T15:13:34,NIFTY,19-May-26,23700,SELL,-22.0,-26.0,-48,65.0,23625.049800691104,21.819118393935465,5.0,23625.02493358586,23624.962109502074
2026-05-19T15:13:45,NIFTY,19-May-26,23700,BUY,22.0,-48.0,-26,65.0,23624.699802897816,-22.37719233082082,5.0,23624.799868598544,23624.73802945582
2026-05-19T15:14:03,NIFTY,19-May-26,23700,SELL,-22.0,-26.0,-48,65.0,23625.049809239925,21.70966134753519,5.0,23625.074936561778,23625.01480701458
2026-05-19T15:15:03,NIFTY,19-May-26,23700,BUY,23.0,-48.0,-25,65.0,23624.94982645531,-22.510043824995005,5.0,23624.799883918142,23624.74525434991
2026-05-19T15:15:05,NIFTY,19-May-26,23700,SELL,-22.0,-25.0,-47,65.0,23624.64982618588,22.271624150127913,5.0,23625.125000288346,23625.070502997907
